m_GeV,fa_GeV,Gamma_GeV,tau_s,BR_gg,BR_aa,g_agg_GeV^-1,g_agamma_GeV^-1
0.0022387211385683377,421696503.42858225,1.1495641771599575e-27,572.5752158754093,0.9999354803146007,6.451968539923758e-05,1.6046212158458188e-09,3.645672520875529e-11
0.0022387211385683377,562341325.1903491,6.464474427754839e-28,1018.1987170898315,0.9999354803146008,6.451968539923755e-05,1.2032961579347844e-09,2.7338687125270162e-11
0.0022387211385683377,749894209.3324559,3.635241116362779e-28,1810.641813928894,0.9999354803146008,6.451968539923757e-05,9.02344820947287e-10,2.0501123165991858e-11
0.0022387211385683377,1000000000.0,2.0442463067618897e-28,3219.8270566652777,0.9999354803146007,6.451968539923755e-05,6.766631560495023e-10,1.5373673546988756e-11
0.0022387211385683377,1333521432.163324,1.1495641771599576e-28,5725.752158754093,0.9999354803146007,6.451968539923757e-05,5.074257823901456e-10,1.1528628769054427e-11
0.0022387211385683377,1778279410.0389228,6.464474427754836e-29,10181.98717089832,0.9999354803146008,6.451968539923758e-05,3.80515655880361e-10,8.645251955457472e-12
0.0022387211385683377,2371373705.6616554,3.635241116362779e-29,18106.418139288937,0.9999354803146008,6.451968539923755e-05,2.853464869050242e-10,6.483024379617649e-12
0.0022387211385683377,3162277660.1683793,2.0442463067618896e-29,32198.270566652776,0.9999354803146008,6.451968539923757e-05,2.139796781834371e-10,4.861582441236412e-12
0.0022387211385683377,4216965034.2858224,1.1495641771599575e-29,57257.521587540934,0.9999354803146008,6.451968539923757e-05,1.604621215845819e-10,3.645672520875529e-12
0.0022387211385683377,5623413251.903491,6.464474427754839e-30,101819.87170898315,0.9999354803146008,6.451968539923757e-05,1.2032961579347843e-10,2.7338687125270163e-12
0.0022387211385683377,7498942093.324558,3.635241116362778e-30,181064.18139288944,0.9999354803146008,6.451968539923758e-05,9.02344820947287e-11,2.0501123165991858e-12
0.0022387211385683377,10000000000.0,2.0442463067618894e-30,321982.7056665278,0.9999354803146009,6.451968539923757e-05,6.766631560495023e-11,1.5373673546988758e-12
0.0022387211385683377,13335214321.63324,1.149564177159958e-30,572575.2158754091,0.9999354803146007,6.451968539923757e-05,5.074257823901457e-11,1.1528628769054427e-12
0.0022387211385683377,17782794100.38923,6.464474427754836e-31,1018198.717089832,0.9999354803146008,6.451968539923759e-05,3.80515655880361e-11,8.645251955457473e-13
0.0022387211385683377,23713737056.616554,3.6352411163627787e-31,1810641.813928894,0.9999354803146008,6.451968539923759e-05,2.8534648690502418e-11,6.48302437961765e-13
0.0022387211385683377,31622776601.683792,2.0442463067618896e-31,3219827.0566652776,0.9999354803146009,6.451968539923757e-05,2.139796781834371e-11,4.861582441236412e-13
0.0022387211385683377,42169650342.85822,1.1495641771599573e-31,5725752.1587540945,0.9999354803146009,6.451968539923759e-05,1.6046212158458188e-11,3.6456725208755295e-13
0.0022387211385683377,56234132519.034904,6.46447442775484e-32,10181987.170898315,0.9999354803146008,6.451968539923757e-05,1.2032961579347844e-11,2.7338687125270166e-13
0.0022387211385683377,74989420933.24559,3.6352411163627784e-32,18106418.139288943,0.9999354803146007,6.451968539923757e-05,9.02344820947287e-12,2.0501123165991856e-13
0.0022387211385683377,100000000000.0,2.0442463067618895e-32,32198270.56665278,0.9999354803146007,6.451968539923757e-05,6.766631560495022e-12,1.5373673546988758e-13
0.0022387211385683377,133352143216.3324,1.1495641771599575e-32,57257521.58754093,0.9999354803146008,6.451968539923759e-05,5.074257823901456e-12,1.1528628769054427e-13
0.0022387211385683377,177827941003.89227,6.464474427754838e-33,101819871.70898315,0.9999354803146007,6.451968539923757e-05,3.8051565588036105e-12,8.645251955457473e-14
0.0022387211385683377,237137370566.16553,3.635241116362779e-33,181064181.39288938,0.9999354803146008,6.451968539923757e-05,2.853464869050242e-12,6.483024379617649e-14
0.0022387211385683377,316227766016.83795,2.0442463067618887e-33,321982705.6665279,0.9999354803146007,6.451968539923759e-05,2.1397967818343706e-12,4.861582441236412e-14
0.0022387211385683377,421696503428.5823,1.1495641771599576e-33,572575215.8754092,0.9999354803146008,6.451968539923758e-05,1.604621215845819e-12,3.6456725208755295e-14
0.0022387211385683377,562341325190.3491,6.464474427754835e-34,1018198717.0898322,0.9999354803146007,6.451968539923759e-05,1.203296157934784e-12,2.7338687125270162e-14
0.0022387211385683377,749894209332.4558,3.6352411163627797e-34,1810641813.9288936,0.9999354803146008,6.451968539923757e-05,9.023448209472871e-13,2.050112316599186e-14
0.0022387211385683377,1000000000000.0,2.0442463067618898e-34,3219827056.6652775,0.9999354803146007,6.451968539923755e-05,6.766631560495023e-13,1.5373673546988758e-14
0.0022387211385683377,1333521432163.324,1.1495641771599577e-34,5725752158.754092,0.9999354803146008,6.451968539923757e-05,5.074257823901457e-13,1.1528628769054427e-14
0.0022387211385683377,1778279410038.9229,6.464474427754838e-35,10181987170.898317,0.9999354803146007,6.451968539923758e-05,3.8051565588036103e-13,8.645251955457473e-15
0.0022387211385683377,2371373705661.6553,3.63524111636278e-35,18106418139.288933,0.9999354803146008,6.451968539923755e-05,2.853464869050242e-13,6.4830243796176496e-15
0.0022387211385683377,3162277660168.3794,2.0442463067618895e-35,32198270566.65278,0.9999354803146008,6.451968539923755e-05,2.1397967818343708e-13,4.861582441236412e-15
0.0022387211385683377,4216965034285.8223,1.1495641771599577e-35,57257521587.540924,0.9999354803146008,6.451968539923758e-05,1.604621215845819e-13,3.64567252087553e-15
0.0022387211385683377,5623413251903.491,6.464474427754838e-36,101819871708.98317,0.9999354803146008,6.451968539923755e-05,1.2032961579347843e-13,2.733868712527016e-15
0.0022387211385683377,7498942093324.559,3.635241116362778e-36,181064181392.88943,0.9999354803146009,6.451968539923757e-05,9.023448209472869e-14,2.0501123165991856e-15
0.0022387211385683377,10000000000000.0,2.044246306761889e-36,321982705666.5279,0.9999354803146008,6.45196853992376e-05,6.766631560495022e-14,1.537367354698876e-15
0.0022387211385683377,13335214321633.24,1.1495641771599576e-36,572575215875.4093,0.9999354803146008,6.451968539923758e-05,5.0742578239014564e-14,1.1528628769054427e-15
0.0022387211385683377,17782794100389.227,6.464474427754838e-37,1018198717089.8317,0.9999354803146008,6.451968539923758e-05,3.8051565588036106e-14,8.645251955457473e-16
0.0022387211385683377,23713737056616.55,3.6352411163627797e-37,1810641813928.8936,0.9999354803146008,6.451968539923759e-05,2.853464869050242e-14,6.48302437961765e-16
0.0022387211385683377,31622776601683.793,2.044246306761889e-37,3219827056665.279,0.9999354803146009,6.451968539923758e-05,2.139796781834371e-14,4.861582441236412e-16
0.0022387211385683377,42169650342858.23,1.149564177159957e-37,5725752158754.096,0.9999354803146008,6.451968539923759e-05,1.6046212158458186e-14,3.6456725208755293e-16
0.0022387211385683377,56234132519034.91,6.464474427754838e-38,10181987170898.316,0.9999354803146008,6.451968539923759e-05,1.2032961579347844e-14,2.7338687125270166e-16
0.0022387211385683377,74989420933245.58,3.6352411163627794e-38,18106418139288.938,0.9999354803146008,6.451968539923757e-05,9.02344820947287e-15,2.0501123165991858e-16
0.0022387211385683377,100000000000000.0,2.0442463067618892e-38,32198270566652.785,0.9999354803146007,6.451968539923755e-05,6.766631560495022e-15,1.5373673546988757e-16
0.0022387211385683377,133352143216332.4,1.1495641771599577e-38,57257521587540.92,0.9999354803146008,6.451968539923755e-05,5.074257823901456e-15,1.1528628769054425e-16
0.0022387211385683377,177827941003892.28,6.464474427754838e-39,101819871708983.16,0.9999354803146009,6.451968539923757e-05,3.805156558803611e-15,8.645251955457473e-17
0.0022387211385683377,237137370566165.53,3.635241116362779e-39,181064181392889.38,0.9999354803146007,6.451968539923757e-05,2.8534648690502418e-15,6.48302437961765e-17
0.0022387211385683377,316227766016837.94,2.044246306761889e-39,321982705666527.9,0.9999354803146007,6.451968539923758e-05,2.1397967818343706e-15,4.861582441236412e-17
0.0022387211385683377,421696503428582.25,1.1495641771599575e-39,572575215875409.4,0.9999354803146007,6.451968539923759e-05,1.6046212158458188e-15,3.6456725208755297e-17
0.0022387211385683377,562341325190349.06,6.464474427754839e-40,1018198717089831.5,0.9999354803146008,6.451968539923757e-05,1.2032961579347844e-15,2.7338687125270162e-17
0.0022387211385683377,749894209332455.9,3.6352411163627792e-40,1810641813928893.8,0.9999354803146008,6.451968539923754e-05,9.02344820947287e-16,2.0501123165991855e-17
0.0022387211385683377,1000000000000000.0,2.04424630676189e-40,3219827056665277.5,0.9999354803146008,6.451968539923755e-05,6.766631560495023e-16,1.537367354698876e-17
0.0022387211385683377,1333521432163324.0,1.1495641771599576e-40,5725752158754093.0,0.9999354803146007,6.451968539923757e-05,5.074257823901456e-16,1.1528628769054427e-17
0.0022387211385683377,1778279410038922.8,6.464474427754839e-41,1.0181987170898314e+16,0.9999354803146007,6.451968539923758e-05,3.805156558803611e-16,8.645251955457474e-18
0.0022387211385683377,2371373705661655.5,3.635241116362779e-41,1.810641813928894e+16,0.9999354803146008,6.451968539923758e-05,2.853464869050242e-16,6.483024379617649e-18
0.0022387211385683377,3162277660168379.5,2.044246306761889e-41,3.2198270566652788e+16,0.9999354803146007,6.451968539923758e-05,2.1397967818343705e-16,4.861582441236412e-18
0.0022387211385683377,4216965034285822.5,1.1495641771599573e-41,5.725752158754094e+16,0.9999354803146009,6.451968539923757e-05,1.6046212158458188e-16,3.645672520875529e-18
0.0022387211385683377,5623413251903491.0,6.464474427754838e-42,1.0181987170898317e+17,0.9999354803146007,6.451968539923757e-05,1.2032961579347842e-16,2.7338687125270162e-18
0.0022387211385683377,7498942093324558.0,3.635241116362779e-42,1.8106418139288938e+17,0.9999354803146009,6.451968539923758e-05,9.023448209472871e-17,2.050112316599186e-18
0.0022387211385683377,1e+16,2.0442463067618883e-42,3.21982705666528e+17,0.9999354803146008,6.451968539923759e-05,6.766631560495021e-17,1.5373673546988758e-18
0.003414548873833601,100000000.0,7.253259605304068e-26,9.074705618128867,0.9999354803146008,6.451968539923755e-05,6.766631560495023e-09,1.5373673546988758e-10
0.003414548873833601,133352143.2163324,4.0788076183963164e-26,16.137362152883107,0.9999354803146008,6.451968539923758e-05,5.074257823901456e-09,1.1528628769054426e-10
0.003414548873833601,177827941.00389227,2.2936820813254766e-26,28.696738848813407,0.9999354803146008,6.451968539923755e-05,3.805156558803611e-09,8.645251955457472e-11
0.003414548873833601,237137370.56616554,1.2898322211779267e-26,51.03081983010893,0.9999354803146008,6.451968539923757e-05,2.853464869050242e-09,6.483024379617649e-11
0.003414548873833601,316227766.01683795,7.253259605304063e-27,90.74705618128874,0.9999354803146008,6.451968539923759e-05,2.1397967818343703e-09,4.8615824412364117e-11
0.003414548873833601,421696503.42858225,4.078807618396316e-27,161.37362152883108,0.9999354803146009,6.451968539923758e-05,1.6046212158458188e-09,3.645672520875529e-11
0.003414548873833601,562341325.1903491,2.293682081325477e-27,286.967388488134,0.9999354803146008,6.451968539923757e-05,1.2032961579347844e-09,2.7338687125270162e-11
0.003414548873833601,749894209.3324559,1.2898322211779264e-27,510.3081983010895,0.9999354803146008,6.451968539923757e-05,9.02344820947287e-10,2.0501123165991858e-11
0.003414548873833601,1000000000.0,7.253259605304067e-28,907.4705618128868,0.9999354803146008,6.451968539923755e-05,6.766631560495023e-10,1.5373673546988756e-11
0.003414548873833601,1333521432.163324,4.078807618396316e-28,1613.7362152883106,0.9999354803146007,6.451968539923759e-05,5.074257823901456e-10,1.1528628769054427e-11
0.003414548873833601,1778279410.0389228,2.293682081325476e-28,2869.673884881341,0.9999354803146008,6.451968539923758e-05,3.80515655880361e-10,8.645251955457472e-12
0.003414548873833601,2371373705.6616554,1.2898322211779266e-28,5103.081983010894,0.9999354803146008,6.451968539923755e-05,2.853464869050242e-10,6.483024379617649e-12
0.003414548873833601,3162277660.1683793,7.253259605304068e-29,9074.705618128866,0.9999354803146007,6.451968539923757e-05,2.139796781834371e-10,4.861582441236412e-12
0.003414548873833601,4216965034.2858224,4.078807618396316e-29,16137.362152883106,0.9999354803146008,6.451968539923757e-05,1.604621215845819e-10,3.645672520875529e-12
0.003414548873833601,5623413251.903491,2.293682081325477e-29,28696.738848813402,0.9999354803146007,6.451968539923757e-05,1.2032961579347843e-10,2.7338687125270163e-12
0.003414548873833601,7498942093.324558,1.2898322211779264e-29,51030.81983010894,0.9999354803146007,6.451968539923757e-05,9.02344820947287e-11,2.0501123165991858e-12
0.003414548873833601,10000000000.0,7.253259605304068e-30,90747.05618128867,0.9999354803146008,6.451968539923757e-05,6.766631560495023e-11,1.5373673546988758e-12
0.003414548873833601,13335214321.63324,4.078807618396318e-30,161373.621528831,0.9999354803146008,6.451968539923757e-05,5.074257823901457e-11,1.1528628769054427e-12
0.003414548873833601,17782794100.38923,2.293682081325476e-30,286967.38848813414,0.9999354803146008,6.451968539923759e-05,3.80515655880361e-11,8.645251955457473e-13
0.003414548873833601,23713737056.616554,1.2898322211779264e-30,510308.19830108946,0.9999354803146008,6.451968539923758e-05,2.8534648690502418e-11,6.48302437961765e-13
0.003414548873833601,31622776601.683792,7.253259605304068e-31,907470.5618128867,0.9999354803146008,6.451968539923755e-05,2.139796781834371e-11,4.861582441236412e-13
0.003414548873833601,42169650342.85822,4.078807618396316e-31,1613736.2152883105,0.9999354803146007,6.451968539923759e-05,1.6046212158458188e-11,3.6456725208755295e-13
0.003414548873833601,56234132519.034904,2.293682081325477e-31,2869673.8848813404,0.9999354803146008,6.451968539923757e-05,1.2032961579347844e-11,2.7338687125270166e-13
0.003414548873833601,74989420933.24559,1.2898322211779264e-31,5103081.983010895,0.9999354803146008,6.451968539923757e-05,9.02344820947287e-12,2.0501123165991856e-13
0.003414548873833601,100000000000.0,7.253259605304067e-32,9074705.61812887,0.9999354803146008,6.451968539923758e-05,6.766631560495022e-12,1.5373673546988758e-13
0.003414548873833601,133352143216.3324,4.078807618396317e-32,16137362.152883105,0.9999354803146008,6.451968539923758e-05,5.074257823901456e-12,1.1528628769054427e-13
0.003414548873833601,177827941003.89227,2.2936820813254765e-32,28696738.848813407,0.9999354803146008,6.451968539923757e-05,3.8051565588036105e-12,8.645251955457473e-14
0.003414548873833601,237137370566.16553,1.2898322211779264e-32,51030819.83010895,0.9999354803146008,6.451968539923755e-05,2.853464869050242e-12,6.483024379617649e-14
0.003414548873833601,316227766016.83795,7.253259605304065e-33,90747056.1812887,0.9999354803146008,6.451968539923759e-05,2.1397967818343706e-12,4.861582441236412e-14
0.003414548873833601,421696503428.5823,4.078807618396317e-33,161373621.52883103,0.9999354803146007,6.451968539923757e-05,1.604621215845819e-12,3.6456725208755295e-14
0.003414548873833601,562341325190.3491,2.2936820813254754e-33,286967388.4881342,0.9999354803146008,6.45196853992376e-05,1.203296157934784e-12,2.7338687125270162e-14
0.003414548873833601,749894209332.4558,1.2898322211779267e-33,510308198.30108935,0.9999354803146008,6.451968539923757e-05,9.023448209472871e-13,2.050112316599186e-14
0.003414548873833601,1000000000000.0,7.253259605304069e-34,907470561.8128866,0.9999354803146008,6.451968539923755e-05,6.766631560495023e-13,1.5373673546988758e-14
0.003414548873833601,1333521432163.324,4.0788076183963175e-34,1613736215.28831,0.9999354803146008,6.451968539923757e-05,5.074257823901457e-13,1.1528628769054427e-14
0.003414548873833601,1778279410038.9229,2.2936820813254763e-34,2869673884.881341,0.9999354803146008,6.451968539923758e-05,3.8051565588036103e-13,8.645251955457473e-15
0.003414548873833601,2371373705661.6553,1.2898322211779268e-34,5103081983.010893,0.9999354803146008,6.451968539923755e-05,2.853464869050242e-13,6.4830243796176496e-15
0.003414548873833601,3162277660168.3794,7.253259605304066e-35,9074705618.12887,0.9999354803146008,6.451968539923757e-05,2.1397967818343708e-13,4.861582441236412e-15
